Video,Frame,PERCLOS,BlinkRate,YawnRate,KSS,Timestamp
5-1,5-1_frame_1050_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:37:13.634000
5-1,5-1_frame_1110_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:37:23.677000
5-1,5-1_frame_1170_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:37:33.710000
5-1,5-1_frame_1230_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:37:43.708000
5-1,5-1_frame_1290_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:37:53.710000
5-1,5-1_frame_1350_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:38:03.745000
5-1,5-1_frame_1410_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:38:13.742000
5-1,5-1_frame_1470_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:38:23.809000
5-1,5-1_frame_1530_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:38:33.877000
5-1,5-1_frame_1590_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:38:43.876000
5-1,5-1_frame_1650_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:38:53.910000
5-1,5-1_frame_1710_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:39:03.943000
5-1,5-1_frame_1770_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:39:13.943000
5-1,5-1_frame_1830_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:39:23.943000
5-1,5-1_frame_1890_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:39:33.943000
5-1,5-1_frame_1950_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:39:43.978000
5-1,5-1_frame_2010_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:39:53.977000
5-1,5-1_frame_2070_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:40:04.036000
5-1,5-1_frame_2130_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:40:14.045000
5-1,5-1_frame_2190_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:40:24.111000
5-1,5-1_frame_2250_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:40:34.210000
5-1,5-1_frame_2310_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:40:44.311000
5-1,5-1_frame_2370_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:40:54.311000
5-1,5-1_frame_2430_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:41:04.411000
5-1,5-1_frame_2490_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:41:14.414000
5-1,5-1_frame_2550_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:41:24.411000
5-1,5-1_frame_2610_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:41:34.412000
5-1,5-1_frame_2670_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:41:44.446000
5-1,5-1_frame_2730_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:41:54.447000
5-1,5-1_frame_2790_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 10:42:04.447000
5-1,5-1_frame_2850_face0.jpg,0.0167,0.1000,0.0000,3,1900-01-01 10:42:14.512000
5-1,5-1_frame_2910_face0.jpg,0.0167,0.1000,0.0000,3,1900-01-01 10:42:24.514000
5-1,5-1_frame_2970_face0.jpg,0.0056,0.0333,0.0000,3,1900-01-01 10:42:34.512000
5-1,5-1_frame_3030_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:42:44.513000
5-1,5-1_frame_3090_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:42:54.513000
5-1,5-1_frame_3150_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:43:04.980000
5-1,5-1_frame_3210_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:43:14.980000
5-1,5-1_frame_3270_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:43:25.015000
5-1,5-1_frame_3330_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:43:35.081000
5-1,5-1_frame_3390_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:43:45.081000
5-1,5-1_frame_3450_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 10:43:55.414000
5-2,5-2_frame_0090_face0.jpg,0.0000,0.0000,0.0000,7,1900-01-01 04:00:34.518000
5-2,5-2_frame_0150_face0.jpg,0.0000,0.0000,0.0000,7,1900-01-01 04:00:56.913000
5-2,5-2_frame_0210_face0.jpg,0.0000,0.0000,0.0000,7,1900-01-01 04:01:19.318000
5-2,5-2_frame_0270_face0.jpg,0.0000,0.0000,0.0000,7,1900-01-01 04:01:40.119000
5-2,5-2_frame_0330_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 04:02:00.117000
5-2,5-2_frame_0390_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 04:02:20.116000
5-2,5-2_frame_0450_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 04:02:40.119000
5-2,5-2_frame_0510_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 04:03:00.113000
5-2,5-2_frame_0570_face0.jpg,0.0278,0.1667,0.0000,7,1900-01-01 04:03:20.120000
5-2,5-2_frame_0630_face0.jpg,0.0278,0.1667,0.0000,7,1900-01-01 04:03:40.188000
5-2,5-2_frame_0690_face0.jpg,0.0278,0.1667,0.0000,7,1900-01-01 04:04:00.186000
5-2,5-2_frame_0750_face0.jpg,0.0222,0.1333,0.0000,7,1900-01-01 04:04:20.188000
5-2,5-2_frame_0810_face0.jpg,0.0500,0.2667,0.0000,7,1900-01-01 04:04:40.179000
5-2,5-2_frame_0870_face0.jpg,0.0389,0.2333,0.0000,7,1900-01-01 04:05:00.187000
5-2,5-2_frame_0930_face0.jpg,0.1111,0.4000,0.0000,7,1900-01-01 04:05:20.187000
5-2,5-2_frame_0990_face0.jpg,0.1611,0.3000,0.0000,7,1900-01-01 04:05:40.189000
5-2,5-2_frame_1050_face0.jpg,0.1667,0.3333,0.0000,7,1900-01-01 04:06:00.189000
5-2,5-2_frame_1110_face0.jpg,0.1333,0.2333,0.0000,7,1900-01-01 04:06:20.189000
5-2,5-2_frame_1170_face0.jpg,0.1111,0.2000,0.0000,7,1900-01-01 04:06:40.188000
5-2,5-2_frame_1230_face0.jpg,0.1111,0.1667,0.0000,7,1900-01-01 04:07:07.390000
5-2,5-2_frame_1290_face0.jpg,0.0944,0.1667,0.0000,7,1900-01-01 04:07:35.057000
5-2,5-2_frame_1350_face0.jpg,0.0556,0.1667,0.0000,7,1900-01-01 04:07:59.459000
5-2,5-2_frame_1410_face0.jpg,0.0500,0.1667,0.0000,7,1900-01-01 04:08:21.460000
5-2,5-2_frame_1470_face0.jpg,0.0667,0.1667,0.0000,7,1900-01-01 04:08:45.856000
5-2,5-2_frame_1530_face0.jpg,0.1111,0.2000,0.0000,7,1900-01-01 04:09:11.461000
5-3,5-3_frame_0090_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:02:49.956000
5-3,5-3_frame_0150_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:03:15.958000
5-3,5-3_frame_0210_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:03:35.958000
5-3,5-3_frame_0270_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:03:55.959000
5-3,5-3_frame_0330_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:04:15.962000
5-3,5-3_frame_0390_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:04:35.961000
5-3,5-3_frame_0450_face0.jpg,0.0444,0.2333,0.0000,8,1900-01-01 12:04:55.956000
5-3,5-3_frame_0510_face0.jpg,0.0444,0.2333,0.0000,8,1900-01-01 12:05:15.961000
5-3,5-3_frame_0570_face0.jpg,0.0389,0.2000,0.0000,8,1900-01-01 12:05:35.960000
5-3,5-3_frame_0630_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:05:55.954000
5-3,5-3_frame_0690_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:06:15.961000
5-3,5-3_frame_0750_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:06:35.963000
5-3,5-3_frame_0810_face0.jpg,0.0111,0.0667,0.0000,8,1900-01-01 12:06:56.359000
5-3,5-3_frame_0870_face0.jpg,0.0111,0.0667,0.0000,8,1900-01-01 12:07:16.566000
5-3,5-3_frame_0930_face0.jpg,0.0111,0.0667,0.0000,8,1900-01-01 12:07:36.556000
5-3,5-3_frame_0990_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:07:56.561000
5-3,5-3_frame_1050_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:08:16.564000
5-3,5-3_frame_1110_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:08:36.565000
5-3,5-3_frame_1170_face0.jpg,0.0167,0.1000,0.0000,8,1900-01-01 12:08:56.564000
5-3,5-3_frame_1230_face0.jpg,0.0111,0.0667,0.0000,8,1900-01-01 12:09:16.560000
5-3,5-3_frame_1290_face0.jpg,0.0389,0.2333,0.0000,8,1900-01-01 12:09:36.965000
5-3,5-3_frame_1350_face0.jpg,0.0444,0.2667,0.0000,8,1900-01-01 12:09:59.564000
5-3,5-3_frame_1410_face0.jpg,0.0556,0.3333,0.0000,8,1900-01-01 12:10:26.835000
5-3,5-3_frame_1470_face0.jpg,0.0278,0.1667,0.0000,8,1900-01-01 12:10:54.035000
5-3,5-3_frame_1530_face0.jpg,0.0167,0.1000,0.0000,8,1900-01-01 12:11:23.702000
6-1,6-1_frame_0090_face0.jpg,0.0611,0.3667,0.0000,2,1900-01-01 10:40:22.582000
6-1,6-1_frame_0150_face0.jpg,0.0778,0.4667,0.0000,2,1900-01-01 10:40:32.581000
6-1,6-1_frame_0210_face0.jpg,0.0833,0.4333,0.0000,2,1900-01-01 10:40:42.581000
6-1,6-1_frame_0270_face0.jpg,0.1111,0.5000,0.0000,2,1900-01-01 10:40:52.582000
6-1,6-1_frame_0330_face0.jpg,0.1000,0.4000,0.0000,2,1900-01-01 10:41:02.581000
6-1,6-1_frame_0390_face0.jpg,0.1444,0.4667,0.0000,2,1900-01-01 10:41:12.582000
6-1,6-1_frame_0450_face0.jpg,0.1278,0.4333,0.0000,2,1900-01-01 10:41:22.582000
6-1,6-1_frame_0510_face0.jpg,0.1333,0.5000,0.0000,2,1900-01-01 10:41:32.675000
6-1,6-1_frame_0570_face0.jpg,0.0944,0.5000,0.0000,2,1900-01-01 10:41:42.675000
6-1,6-1_frame_0630_face0.jpg,0.0722,0.4000,0.0000,2,1900-01-01 10:41:52.675000
6-1,6-1_frame_0690_face0.jpg,0.0722,0.4000,0.0000,2,1900-01-01 10:42:02.952000
6-1,6-1_frame_0750_face0.jpg,0.0722,0.3333,0.0000,2,1900-01-01 10:42:12.952000
6-1,6-1_frame_0810_face0.jpg,0.1889,0.5000,0.0000,2,1900-01-01 10:42:22.983000
6-1,6-1_frame_0871_face0.jpg,0.2000,0.5667,0.0000,2,1900-01-01 10:42:33.184000
6-1,6-1_frame_0931_face0.jpg,0.1833,0.5667,0.0000,2,1900-01-01 10:42:43.186000
6-1,6-1_frame_0991_face0.jpg,0.1222,0.5000,0.0000,2,1900-01-01 10:42:53.217000
6-1,6-1_frame_1051_face0.jpg,0.1167,0.4333,0.0000,2,1900-01-01 10:43:03.218000
6-1,6-1_frame_1111_face0.jpg,0.1556,0.4667,0.0000,2,1900-01-01 10:43:13.216000
6-1,6-1_frame_1171_face0.jpg,0.1056,0.4000,0.0000,2,1900-01-01 10:43:23.485000
6-1,6-1_frame_1231_face0.jpg,0.1167,0.4333,0.0000,2,1900-01-01 10:43:33.487000
6-1,6-1_frame_1291_face0.jpg,0.1278,0.6000,0.0000,2,1900-01-01 10:43:43.542000
6-1,6-1_frame_1351_face0.jpg,0.1444,0.7000,0.0000,2,1900-01-01 10:43:53.585000
6-1,6-1_frame_1411_face0.jpg,0.1333,0.7000,0.0000,2,1900-01-01 10:44:03.585000
6-1,6-1_frame_1471_face0.jpg,0.0889,0.5333,0.0000,2,1900-01-01 10:44:13.618000
6-1,6-1_frame_1531_face0.jpg,0.0778,0.4667,0.0000,2,1900-01-01 10:44:23.617000
6-1,6-1_frame_1591_face0.jpg,0.0722,0.4333,0.0000,2,1900-01-01 10:44:33.644000
6-1,6-1_frame_1651_face0.jpg,0.1167,0.6000,0.0000,2,1900-01-01 10:44:43.653000
6-1,6-1_frame_1711_face0.jpg,0.1222,0.6333,0.0000,2,1900-01-01 10:44:53.653000
6-1,6-1_frame_1771_face0.jpg,0.1389,0.6667,0.0000,2,1900-01-01 10:45:03.853000
6-1,6-1_frame_1832_face0.jpg,0.1278,0.6333,0.0000,2,1900-01-01 10:45:14.018000
6-1,6-1_frame_1892_face0.jpg,0.1333,0.6333,0.0000,2,1900-01-01 10:45:24.020000
6-1,6-1_frame_1952_face0.jpg,0.1111,0.5667,0.0000,2,1900-01-01 10:45:34.188000
6-1,6-1_frame_2012_face0.jpg,0.0833,0.4667,0.0000,2,1900-01-01 10:45:44.253000
6-1,6-1_frame_2072_face0.jpg,0.0556,0.3333,0.0000,2,1900-01-01 10:45:54.253000
6-1,6-1_frame_2132_face0.jpg,0.0667,0.4000,0.0000,2,1900-01-01 10:46:04.288000
6-1,6-1_frame_2192_face0.jpg,0.0667,0.4000,0.0000,2,1900-01-01 10:46:14.290000
6-1,6-1_frame_2252_face0.jpg,0.0944,0.5667,0.0000,2,1900-01-01 10:46:24.520000
6-1,6-1_frame_2312_face0.jpg,0.1778,0.5667,0.0000,2,1900-01-01 10:46:34.520000
6-1,6-1_frame_2372_face0.jpg,0.1833,0.5000,0.0000,2,1900-01-01 10:46:44.546000
6-1,6-1_frame_2432_face0.jpg,0.2222,0.5667,0.0000,2,1900-01-01 10:46:54.888000
6-1,6-1_frame_2492_face0.jpg,0.1500,0.6000,0.0000,2,1900-01-01 10:47:04.923000
6-1,6-1_frame_2552_face0.jpg,0.1611,0.6333,0.0000,2,1900-01-01 10:47:14.922000
6-1,6-1_frame_2614_face0.jpg,0.1556,0.5667,0.0000,2,1900-01-01 10:47:25.255000
6-1,6-1_frame_2674_face0.jpg,0.1778,0.7000,0.0000,2,1900-01-01 10:47:35.256000
6-1,6-1_frame_2734_face0.jpg,0.1944,0.7667,0.0000,2,1900-01-01 10:47:45.656000
6-1,6-1_frame_2794_face0.jpg,0.1833,0.8000,0.0000,2,1900-01-01 10:47:55.656000
6-1,6-1_frame_2854_face0.jpg,0.1833,0.6667,0.0000,2,1900-01-01 10:48:05.655000
6-1,6-1_frame_2914_face0.jpg,0.1556,0.6333,0.0000,2,1900-01-01 10:48:15.656000
6-1,6-1_frame_2974_face0.jpg,0.1389,0.6333,0.0000,2,1900-01-01 10:48:25.657000
6-1,6-1_frame_3034_face0.jpg,0.1167,0.6333,0.0000,2,1900-01-01 10:48:35.889000
6-1,6-1_frame_3094_face0.jpg,0.1944,0.7333,0.0000,2,1900-01-01 10:48:45.889000
6-1,6-1_frame_3154_face0.jpg,0.2056,0.7333,0.0000,2,1900-01-01 10:48:55.891000
6-1,6-1_frame_3215_face0.jpg,0.2000,0.7333,0.0000,2,1900-01-01 10:49:06.157000
6-1,6-1_frame_3275_face0.jpg,0.1167,0.6000,0.0000,2,1900-01-01 10:49:16.159000
6-1,6-1_frame_3335_face0.jpg,0.0889,0.5333,0.0000,2,1900-01-01 10:49:26.157000
6-1,6-1_frame_3395_face0.jpg,0.1056,0.6333,0.0000,2,1900-01-01 10:49:36.157000
6-1,6-1_frame_3455_face0.jpg,0.1333,0.7333,0.0000,2,1900-01-01 10:49:46.157000
6-2,6-2_frame_0090_face0.jpg,0.0889,0.3333,0.0000,3,1900-01-01 03:42:44.263000
6-2,6-2_frame_0150_face0.jpg,0.1389,0.4667,0.0000,3,1900-01-01 03:43:04.469000
6-2,6-2_frame_0210_face0.jpg,0.2000,0.7000,0.0000,3,1900-01-01 03:43:24.534000
6-2,6-2_frame_0270_face0.jpg,0.1944,0.6667,0.0000,3,1900-01-01 03:43:44.534000
6-2,6-2_frame_0330_face0.jpg,0.1667,0.6333,0.0000,3,1900-01-01 03:44:04.602000
6-2,6-2_frame_0390_face0.jpg,0.1389,0.5333,0.0000,3,1900-01-01 03:44:24.669000
6-2,6-2_frame_0450_face0.jpg,0.0889,0.4000,0.0000,3,1900-01-01 03:44:44.936000
6-2,6-2_frame_0510_face0.jpg,0.1167,0.3667,0.0000,3,1900-01-01 03:45:05.201000
6-2,6-2_frame_0571_face0.jpg,0.1111,0.3667,0.0000,3,1900-01-01 03:45:25.869000
6-2,6-2_frame_0631_face0.jpg,0.1278,0.4667,0.0000,3,1900-01-01 03:45:45.866000
6-2,6-2_frame_0691_face0.jpg,0.0833,0.4000,0.0000,3,1900-01-01 03:46:06.136000
6-2,6-2_frame_0751_face0.jpg,0.0667,0.3333,0.0000,3,1900-01-01 03:46:26.265000
6-2,6-2_frame_0812_face0.jpg,0.0944,0.3667,0.0000,3,1900-01-01 03:46:52.802000
6-2,6-2_frame_0872_face0.jpg,0.0889,0.3333,0.0000,3,1900-01-01 03:47:12.935000
6-2,6-2_frame_0932_face0.jpg,0.0833,0.3333,0.0000,3,1900-01-01 03:47:33.003000
6-2,6-2_frame_0992_face0.jpg,0.0889,0.5000,0.0000,3,1900-01-01 03:47:53.008000
6-2,6-2_frame_1052_face0.jpg,0.0778,0.4333,0.0000,3,1900-01-01 03:48:13.142000
6-2,6-2_frame_1112_face0.jpg,0.0667,0.3667,0.0000,3,1900-01-01 03:48:33.810000
6-2,6-2_frame_1172_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 03:48:54.009000
6-2,6-2_frame_1232_face0.jpg,0.0000,0.0000,0.0000,3,1900-01-01 03:49:14.010000
6-2,6-2_frame_1292_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 03:49:34.074000
6-2,6-2_frame_1352_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 03:49:54.142000
6-2,6-2_frame_1412_face0.jpg,0.0111,0.0667,0.0000,3,1900-01-01 03:50:14.204000
6-2,6-2_frame_1472_face0.jpg,0.0667,0.2667,0.0000,3,1900-01-01 03:50:34.277000
6-2,6-2_frame_1535_face0.jpg,0.1111,0.5333,0.0000,3,1900-01-01 03:50:55.272000
6-2,6-2_frame_1595_face0.jpg,0.1611,0.8000,0.0000,3,1900-01-01 03:51:15.276000
6-2,6-2_frame_1655_face0.jpg,0.2222,0.7333,0.0000,3,1900-01-01 03:51:35.279000
6-3,6-3_frame_0090_face0.jpg,0.0722,0.4000,0.0000,7,1900-01-01 11:57:25.475000
6-3,6-3_frame_0150_face0.jpg,0.1167,0.5667,0.0000,7,1900-01-01 11:57:45.608000
6-3,6-3_frame_0210_face0.jpg,0.2556,0.7333,0.0000,7,1900-01-01 11:58:05.730000
6-3,6-3_frame_0270_face0.jpg,0.2833,0.8000,0.0000,7,1900-01-01 11:58:25.934000
6-3,6-3_frame_0330_face0.jpg,0.3111,1.0333,0.0000,7,1900-01-01 11:58:46.068000
6-3,6-3_frame_0390_face0.jpg,0.1944,0.8667,0.0000,7,1900-01-01 11:59:06.068000
6-3,6-3_frame_0450_face0.jpg,0.1833,0.8000,0.0000,7,1900-01-01 11:59:26.199000
6-3,6-3_frame_0510_face0.jpg,0.1667,0.6000,0.0000,7,1900-01-01 11:59:46.330000
6-3,6-3_frame_0570_face0.jpg,0.1278,0.5000,0.0000,7,1900-01-01 12:00:06.409000
6-3,6-3_frame_0630_face0.jpg,0.0944,0.4333,0.0000,7,1900-01-01 12:00:26.607000
6-3,6-3_frame_0690_face0.jpg,0.1333,0.4667,0.0000,7,1900-01-01 12:00:46.744000
6-3,6-3_frame_0750_face0.jpg,0.1833,0.7000,0.0000,7,1900-01-01 12:01:06.938000
6-3,6-3_frame_0810_face0.jpg,0.1889,0.7333,0.0000,7,1900-01-01 12:01:27.075000
6-3,6-3_frame_0870_face0.jpg,0.1278,0.6667,0.0000,7,1900-01-01 12:01:47.276000
6-3,6-3_frame_0930_face0.jpg,0.1111,0.6333,0.0000,7,1900-01-01 12:02:07.340000
6-3,6-3_frame_0990_face0.jpg,0.1056,0.5667,0.0000,7,1900-01-01 12:02:27.400000
6-3,6-3_frame_1050_face0.jpg,0.1278,0.7333,0.0000,7,1900-01-01 12:02:47.607000
6-3,6-3_frame_1110_face0.jpg,0.1389,0.7667,0.0000,7,1900-01-01 12:03:07.744000
6-3,6-3_frame_1170_face0.jpg,0.2167,0.9667,0.0000,7,1900-01-01 12:03:27.749000
6-3,6-3_frame_1230_face0.jpg,0.2500,1.0333,0.0000,7,1900-01-01 12:03:47.806000
6-3,6-3_frame_1290_face0.jpg,0.2833,1.0667,0.0000,7,1900-01-01 12:04:07.814000
6-3,6-3_frame_1350_face0.jpg,0.2278,0.9333,0.0000,7,1900-01-01 12:04:27.805000
6-3,6-3_frame_1410_face0.jpg,0.1889,0.7667,0.0000,7,1900-01-01 12:04:47.876000
6-3,6-3_frame_1470_face0.jpg,0.1444,0.6667,0.0000,7,1900-01-01 12:05:07.953000
6-3,6-3_frame_1530_face0.jpg,0.1778,0.8333,0.0000,7,1900-01-01 12:05:27.940000
6-3,6-3_frame_1590_face0.jpg,0.1833,0.8667,0.0000,7,1900-01-01 12:05:47.948000
6-3,6-3_frame_1650_face0.jpg,0.1778,0.8333,0.0000,7,1900-01-01 12:06:07.938000
7-2,7-2_frame_0090_face0.jpg,0.0722,0.4000,0.0000,4,1900-01-01 03:59:28.515000
7-2,7-2_frame_0150_face0.jpg,0.0778,0.4333,0.0000,4,1900-01-01 03:59:48.515000
7-2,7-2_frame_0210_face0.jpg,0.0611,0.3667,0.0000,4,1900-01-01 04:00:14.116000
7-2,7-2_frame_0270_face0.jpg,0.0444,0.2667,0.0000,4,1900-01-01 04:00:34.976000
7-2,7-2_frame_0330_face0.jpg,0.0278,0.1667,0.0000,4,1900-01-01 04:00:54.981000
7-2,7-2_frame_0390_face0.jpg,0.0278,0.1667,0.0000,4,1900-01-01 04:01:14.985000
7-2,7-2_frame_0450_face0.jpg,0.0278,0.1667,0.0000,4,1900-01-01 04:01:34.982000
7-2,7-2_frame_0510_face0.jpg,0.0500,0.3000,0.0000,4,1900-01-01 04:01:54.981000
7-2,7-2_frame_0570_face0.jpg,0.0500,0.3000,0.0000,4,1900-01-01 04:02:14.986000
7-2,7-2_frame_0630_face0.jpg,0.0389,0.2000,0.0000,4,1900-01-01 04:02:34.984000
7-2,7-2_frame_0690_face0.jpg,0.0444,0.2667,0.0000,4,1900-01-01 04:02:54.984000
7-2,7-2_frame_0750_face0.jpg,0.0611,0.3667,0.0000,4,1900-01-01 04:03:14.978000
7-2,7-2_frame_0810_face0.jpg,0.0667,0.4000,0.0000,4,1900-01-01 04:03:34.985000
7-2,7-2_frame_0870_face0.jpg,0.0556,0.3333,0.0000,4,1900-01-01 04:03:54.986000
7-2,7-2_frame_0930_face0.jpg,0.0556,0.3333,0.0000,4,1900-01-01 04:04:14.983000
7-2,7-2_frame_0990_face0.jpg,0.0611,0.3667,0.0000,4,1900-01-01 04:04:34.983000
7-2,7-2_frame_1050_face0.jpg,0.0500,0.3000,0.0000,4,1900-01-01 04:04:54.988000
7-2,7-2_frame_1110_face0.jpg,0.0389,0.2333,0.0000,4,1900-01-01 04:05:14.988000
7-2,7-2_frame_1170_face0.jpg,0.0444,0.2667,0.0000,4,1900-01-01 04:05:38.986000
7-2,7-2_frame_1230_face0.jpg,0.0500,0.2667,0.0000,4,1900-01-01 04:06:10.385000
7-2,7-2_frame_1290_face0.jpg,0.0556,0.3333,0.0000,4,1900-01-01 04:06:37.587000
7-2,7-2_frame_1350_face0.jpg,0.0444,0.2667,0.0000,4,1900-01-01 04:07:03.987000
7-2,7-2_frame_1410_face0.jpg,0.0333,0.2000,0.0000,4,1900-01-01 04:07:31.588000
7-2,7-2_frame_1470_face0.jpg,0.0333,0.2000,0.0000,4,1900-01-01 04:07:59.987000
7-3,7-3_frame_0090_face0.jpg,0.0500,0.2667,0.0000,9,1900-01-01 12:13:47.562000
7-3,7-3_frame_0150_face0.jpg,0.0611,0.3333,0.0000,9,1900-01-01 12:14:07.562000
7-3,7-3_frame_0210_face0.jpg,0.1167,0.5667,0.0000,9,1900-01-01 12:14:27.959000
7-3,7-3_frame_0270_face0.jpg,0.1444,0.6000,0.0000,9,1900-01-01 12:14:55.163000
7-3,7-3_frame_0333_face0.jpg,0.1722,0.6667,0.0000,9,1900-01-01 12:15:16.164000
7-3,7-3_frame_0394_face0.jpg,0.2000,0.7333,0.0000,9,1900-01-01 12:15:36.495000
7-3,7-3_frame_0454_face0.jpg,0.2111,0.8000,0.0000,9,1900-01-01 12:15:56.498000
7-3,7-3_frame_0514_face0.jpg,0.1944,0.7000,0.0000,9,1900-01-01 12:16:16.497000
7-3,7-3_frame_0574_face0.jpg,0.2000,0.6667,0.0000,9,1900-01-01 12:16:36.492000
7-3,7-3_frame_0634_face0.jpg,0.2389,0.8333,0.0000,9,1900-01-01 12:16:56.499000
7-3,7-3_frame_0694_face0.jpg,0.3167,1.1000,0.0000,9,1900-01-01 12:17:16.497000
7-3,7-3_frame_0754_face0.jpg,0.3000,1.1000,0.0000,9,1900-01-01 12:17:36.496000
7-3,7-3_frame_0814_face0.jpg,0.2611,0.8667,0.0000,9,1900-01-01 12:17:56.501000
7-3,7-3_frame_0874_face0.jpg,0.1944,0.6333,0.0000,9,1900-01-01 12:18:16.500000
7-3,7-3_frame_0934_face0.jpg,0.2444,0.6667,0.0000,9,1900-01-01 12:18:36.503000
7-3,7-3_frame_0994_face0.jpg,0.2056,0.6667,0.0000,9,1900-01-01 12:18:56.838000
7-3,7-3_frame_1057_face0.jpg,0.2722,0.8000,0.0000,9,1900-01-01 12:19:18.034000
7-3,7-3_frame_1119_face0.jpg,0.2556,0.9000,0.0000,9,1900-01-01 12:19:38.693000
7-3,7-3_frame_1179_face0.jpg,0.3444,1.0000,0.0000,9,1900-01-01 12:19:58.701000
7-3,7-3_frame_1240_face0.jpg,0.4111,1.1000,0.0000,9,1900-01-01 12:20:19.034000
7-3,7-3_frame_1300_face0.jpg,0.4167,1.0333,0.0000,9,1900-01-01 12:20:39.039000
7-3,7-3_frame_1360_face0.jpg,0.3833,1.1000,0.0000,9,1900-01-01 12:20:59.029000
7-3,7-3_frame_1420_face0.jpg,0.3500,1.0667,0.0000,9,1900-01-01 12:21:19.037000
7-3,7-3_frame_1480_face0.jpg,0.3556,1.3000,0.0000,9,1900-01-01 12:21:39.038000
7-3,7-3_frame_1540_face0.jpg,0.4056,1.3000,0.0000,9,1900-01-01 12:21:59.038000
7-3,7-3_frame_1600_face0.jpg,0.3722,1.2667,0.0000,9,1900-01-01 12:22:19.038000
7-3,7-3_frame_1660_face0.jpg,0.4389,1.0667,0.0000,9,1900-01-01 12:22:39.039000
8-1,8-1_frame_0090_face0.jpg,0.0889,0.4667,0.0000,2,1900-01-01 11:04:12.907000
8-1,8-1_frame_0150_face0.jpg,0.0889,0.4667,0.0000,2,1900-01-01 11:04:22.907000
8-1,8-1_frame_0210_face0.jpg,0.1000,0.5667,0.0000,2,1900-01-01 11:04:32.906000
8-1,8-1_frame_0270_face0.jpg,0.0611,0.3667,0.0000,2,1900-01-01 11:04:42.941000
8-1,8-1_frame_0330_face0.jpg,0.0722,0.4333,0.0000,2,1900-01-01 11:04:52.940000
